category,city,mean,min,max,median
heavy-metal-scraps,"Sector R-1a, Kutch, Dist. Kachchh ",150.0,150.0,150.0,150.0
heavy-metal-scraps,"Shastri Nagar, Ajmer ",22.0,22.0,22.0,22.0
heavy-metal-scraps,"Shimla Puri, Ludhiana ",30.0,30.0,30.0,30.0
heavy-metal-scraps,"Singhbhum, Jamshedpur, Dist. East Singhbhum ",76.9,76.9,76.9,76.9
heavy-metal-scraps,Sirsa ,40.0,40.0,40.0,40.0
heavy-metal-scraps,"Suburban, Mumbai ",35.0,35.0,35.0,35.0
heavy-metal-scraps,"Taladanda Malhasahi Kujang  Jagatsinghapur, Cuttack ",38.0,38.0,38.0,38.0
heavy-metal-scraps,"Tatabad, Mettur, Dist. Salem ",29.0,29.0,29.0,29.0
heavy-metal-scraps,Thane ,344.0,138.0,550.0,344.0
heavy-metal-scraps,"Thane West, Mumbai ",30.0,30.0,30.0,30.0
heavy-metal-scraps,"Tondiarpet, Chennai ",41.5,41.5,41.5,41.5
heavy-metal-scraps,"Urban, Bengaluru ",450.0,450.0,450.0,450.0
heavy-metal-scraps,"Uttam Nagar, New Delhi ",100.0,100.0,100.0,100.0
heavy-metal-scraps,"VP Teejvad, Dungarpur ",35.0,35.0,35.0,35.0
heavy-metal-scraps,Vadodara ,31.0,27.0,35.0,31.0
heavy-metal-scraps,"Vishwakarma Industrial Area, Faridabad ",28.0,28.0,28.0,28.0
heavy-metal-scraps,"Zakaria Street, Kolkata ",28.0,28.0,28.0,28.0
heavy-metal-scraps,"kesharbagh, Lucknow ",37.0,37.0,37.0,37.0
heavy-metal-scraps,"mainroad mudalagi to gurlapur, Gokak, Dist. Belgaum ",25.0,25.0,25.0,25.0
heavy-metal-scraps,"santej, Ahmedabad ",23.0,23.0,23.0,23.0
high-speed-steel-scraps,Ahmedabad ,120.0,120.0,120.0,120.0
high-speed-steel-scraps,"Ashok Vihar, Ambala ",120.0,120.0,120.0,120.0
high-speed-steel-scraps,"Belurmath, Howrah ",95.0,95.0,95.0,95.0
high-speed-steel-scraps,"Bhuleshwar, Mumbai ",229.0,229.0,229.0,229.0
high-speed-steel-scraps,Chennai ,90.0,90.0,90.0,90.0
high-speed-steel-scraps,"Focal Point, Ludhiana ",200.0,200.0,200.0,200.0
high-speed-steel-scraps,"GIDC Naroda, Ahmedabad ",115.0,115.0,115.0,115.0
high-speed-steel-scraps,"Gayatri Nagar Main Road, Rajkot ",192.0,192.0,192.0,192.0
high-speed-steel-scraps,"Ghatkopar West, Mumbai ",360.0,360.0,360.0,360.0
high-speed-steel-scraps,Ghaziabad ,250.0,250.0,250.0,250.0
high-speed-steel-scraps,"Grant Road, Mumbai ",210.0,210.0,210.0,210.0
high-speed-steel-scraps,Howrah ,115.0,70.0,160.0,115.0
high-speed-steel-scraps,Hyderabad ,60.0,60.0,60.0,60.0
high-speed-steel-scraps,Indore ,200.0,200.0,200.0,200.0
high-speed-steel-scraps,Kozhikode ,160.0,160.0,160.0,160.0
high-speed-steel-scraps,"Poonga Nagar Main Road, Coimbatore ",200.0,200.0,200.0,200.0
high-speed-steel-scraps,Rajkot ,250.0,250.0,250.0,250.0
high-speed-steel-scraps,Sonipat ,70.0,70.0,70.0,70.0
high-speed-steel-scraps,"Vasai, Dist. Thane ",140.0,140.0,140.0,140.0
hms-scrap,"AMARAVILA, Thiruvananthapuram ",21.0,21.0,21.0,21.0
hms-scrap,"Aganampudi, Visakhapatnam ",37.0,37.0,37.0,37.0
hms-scrap,Ahmedabad ,45.45454545454545,21.0,100.0,39.0
hms-scrap,"Amraiwadi Ahmedabad, Ahmedabad ",30.0,30.0,30.0,30.0
hms-scrap,"Arthunkal, Alappuzha ",37.0,37.0,37.0,37.0
hms-scrap,"Asansol, Dist. Paschim Bardhaman ",34.0,26.0,42.0,34.0
hms-scrap,"Attiguppe, Vijaynagar, Raichur ",24.0,24.0,24.0,24.0
hms-scrap,"Ayodhya Nagar, Bhopal ",28.0,28.0,28.0,28.0
hms-scrap,"Balasore Town, Balasore, Dist. Baleswar ",38.5,38.5,38.5,38.5
hms-scrap,"Bank More, Dhanbad ",30.0,30.0,30.0,30.0
hms-scrap,"Baprola, New Delhi ",24.0,24.0,24.0,24.0
hms-scrap,"Bawana, New Delhi ",85.0,85.0,85.0,85.0
hms-scrap,Bengaluru ,116.0,32.0,200.0,116.0
hms-scrap,"Bhagwanpur, Dist. Haridwar ",25.0,25.0,25.0,25.0
hms-scrap,"Bhangar Mohalla, New Delhi ",40.0,40.0,40.0,40.0
hms-scrap,"Bhilai, Dist. Durg ",43.5,43.5,43.5,43.5
hms-scrap,"Bokaro Steel City, Dist. Bokaro ",40.0,40.0,40.0,40.0
hms-scrap,"Burma Mines, Purba Singhbhum, Jamshedpur, Dist. East Singhbhum ",45.0,45.0,45.0,45.0
hms-scrap,"Burma mines, Jamshedpur, Dist. East Singhbhum ",40.0,40.0,40.0,40.0
hms-scrap,"CHAS, Bokaro Steel City, Dist. Bokaro ",360.0,360.0,360.0,360.0
hms-scrap,Chennai ,42.0,42.0,42.0,42.0
hms-scrap,"Chhipakuva, Ahmedabad ",42.0,42.0,42.0,42.0
hms-scrap,"Chittaranjan Park, New Delhi ",42.0,42.0,42.0,42.0
hms-scrap,"Choudwar, Dist. Cuttack ",40.0,40.0,40.0,40.0
hms-scrap,"Chunabhatti, Mumbai ",400.0,400.0,400.0,400.0
hms-scrap,Coimbatore ,38.0,29.0,43.0,42.0
hms-scrap,"Dalhousie, Kolkata ",39.5,39.5,39.5,39.5
hms-scrap,"Dum Dum, Kolkata ",41.0,41.0,41.0,41.0
hms-scrap,"Durga nagar, Rajahmundry, Dist. East Godavari ",30.0,30.0,30.0,30.0
hms-scrap,"Eldeco Raibareli Road, Lucknow ",48.0,48.0,48.0,48.0
hms-scrap,"Ennore, Chennai ",30.0,30.0,30.0,30.0
hms-scrap,Ernakulam ,32.0,32.0,32.0,32.0
hms-scrap,Faridabad ,40.0,40.0,40.0,40.0
hms-scrap,"Friends Colony, Nagpur ",25.0,25.0,25.0,25.0
hms-scrap,"GIDC, Ahmedabad ",70.0,70.0,70.0,70.0
hms-scrap,"GIDC, Mehsana ",42.0,42.0,42.0,42.0
hms-scrap,"Ganapathypudur, Coimbatore ",44.0,44.0,44.0,44.0
hms-scrap,"Gandhi Nagar, Jaipur ",35.0,35.0,35.0,35.0
hms-scrap,"Gandhidham, Dist. Kachchh ",43.5,32.0,55.0,43.5
hms-scrap,Ghaziabad ,81.0,24.0,150.0,75.0
hms-scrap,"Ghusuri, Howrah ",22.0,22.0,22.0,22.0
hms-scrap,"Gurgaon, Dist. Gurugram ",30.5,21.0,40.0,30.5
hms-scrap,"Gurukripa, Beawar, Dist. Ajmer ",37.0,37.0,37.0,37.0
hms-scrap,"Hadapsar, Pune ",43.0,43.0,43.0,43.0
hms-scrap,Haridwar ,40.0,40.0,40.0,40.0
hms-scrap,"Hosahalli, Bengaluru ",24.0,24.0,24.0,24.0
hms-scrap,Howrah ,63.0,46.0,80.0,63.0
hms-scrap,"Hubli, Dist. Dharwad ",38.0,38.0,38.0,38.0
hms-scrap,Hyderabad ,39.0,39.0,39.0,39.0
hms-scrap,"Imphal West, Imphal ",35.0,35.0,35.0,35.0
hms-scrap,Indore ,204.0,28.0,380.0,204.0
hms-scrap,"Industrial Area, Hisar ",35.0,35.0,35.0,35.0
hms-scrap,"Jagatsinghpur, Paradwip, Dist. Jagatsinghapur ",23.0,23.0,23.0,23.0
hms-scrap,Jaipur ,48.0,48.0,48.0,48.0
hms-scrap,"Jaygaon, Dist. Alipurduar ",40.0,40.0,40.0,40.0
hms-scrap,"Jharapada, Bhubaneswar, Dist. Khordha ",26.0,26.0,26.0,26.0
hms-scrap,Jodhpur ,50.0,50.0,50.0,50.0
hms-scrap,"Kalamna Kamptee Road, Nagpur ",32.0,32.0,32.0,32.0
hms-scrap,"Kalampalayam, Coimbatore ",34.0,34.0,34.0,34.0
hms-scrap,"Kamrej, Surat ",40.0,40.0,40.0,40.0
hms-scrap,"Karad, Satara ",44.0,44.0,44.0,44.0
hms-scrap,"Kathwada, Ahmedabad ",28.5,28.5,28.5,28.5
hms-scrap,"Khanauri, Dist. Sangrur ",42.0,42.0,42.0,42.0
hms-scrap,"Khempura Road, Udaipur ",32.0,32.0,32.0,32.0
hms-scrap,"Kirari Suleman Nagar, Delhi ",30.0,30.0,30.0,30.0
hms-scrap,"Kochi, Dist. Ernakulam ",22.0,22.0,22.0,22.0
hms-scrap,Kolhapur ,21.0,21.0,21.0,21.0
hms-scrap,"Kolhapur, Mumbai ",24.5,24.5,24.5,24.5
hms-scrap,"Kotla Road, Mandi Gobindgarh, Dist. Fatehgarh Sahib ",22.0,22.0,22.0,22.0
hms-scrap,"Kumbharwada, Bhavnagar ",25.0,25.0,25.0,25.0
hms-scrap,"Kunigal, Tumakuru, Bengaluru ",80.0,80.0,80.0,80.0
hms-scrap,"Kunnathur, Dist. Erode ",25.0,25.0,25.0,25.0
hms-scrap,"Kutch, Dist. Kachchh ",21.0,21.0,21.0,21.0
hms-scrap,"Lee bazar, Salem ",40.0,40.0,40.0,40.0
hms-scrap,"Light Industrial Area, Bhilai, Dist. Durg ",27.0,27.0,27.0,27.0
hms-scrap,"Liluah, Howrah ",23.0,23.0,23.0,23.0
hms-scrap,Lucknow ,30.0,30.0,30.0,30.0
hms-scrap,"Mahsana, Kadi, Dist. Mehsana ",42.0,42.0,42.0,42.0
hms-scrap,"Main Anjar, G Dham Highway, Bhuj, Dist. Kachchh ",23.0,23.0,23.0,23.0
hms-scrap,"Main Road, Sas Nagar ",46.0,46.0,46.0,46.0
hms-scrap,"Makarpura, Vadodara ",45.0,45.0,45.0,45.0
hms-scrap,"Mandi Gobindgarh, Dist. Fatehgarh Sahib ",47.0,47.0,47.0,47.0
hms-scrap,"Mandra Kuppam, Virudhachalam, Dist. Cuddalore ",34.0,34.0,34.0,34.0
hms-scrap,"Mango, Jamshedpur, Dist. East Singhbhum ",44.0,44.0,44.0,44.0
hms-scrap,"Mathikere, Bengaluru ",28.0,28.0,28.0,28.0
hms-scrap,"Mathura Road, Faridabad ",115.0,115.0,115.0,115.0
hms-scrap,"Memnagar, Ahmedabad ",35.0,35.0,35.0,35.0
hms-scrap,Mumbai ,47.25,36.5,58.0,47.25
hms-scrap,Muzaffarpur ,34.0,34.0,34.0,34.0
hms-scrap,Mysuru ,36.0,36.0,36.0,36.0
hms-scrap,"Naghedi Road, Jamnagar ",25.0,25.0,25.0,25.0
hms-scrap,Nagpur ,24.0,24.0,24.0,24.0
hms-scrap,Namakkal ,30.0,30.0,30.0,30.0
hms-scrap,"Nand Gram Meerut Road, Mainpuri ",40.0,40.0,40.0,40.0
hms-scrap,"Naroda, Ahmedabad ",41.0,41.0,41.0,41.0
hms-scrap,Nashik ,84.0,84.0,84.0,84.0
hms-scrap,"Navi Mumbai, Dist. Thane ",55.0,50.0,60.0,55.0
hms-scrap,"Navrangpura, Ahmedabad ",24.5,24.5,24.5,24.5
hms-scrap,"Near Indian Diamond Institute, Vesu, Surat ",27.5,27.5,27.5,27.5
hms-scrap,"Near Kurumbapalayam, Chennai ",25.0,25.0,25.0,25.0
hms-scrap,Nellore ,30.0,30.0,30.0,30.0
hms-scrap,"Netaji Subhash Place, Delhi ",40.0,40.0,40.0,40.0
hms-scrap,New Delhi ,110.0,110.0,110.0,110.0
hms-scrap,"New Mandi, Muzaffarnagar ",36.0,36.0,36.0,36.0
hms-scrap,"New Naroda, Ahmedabad ",42.0,42.0,42.0,42.0
hms-scrap,"Odhav, Ahmedabad ",28.0,28.0,28.0,28.0
hms-scrap,"Opp. Raj Building, Kanodar, Dist. Banaskantha ",41.0,41.0,41.0,41.0
hms-scrap,"Othakadai, Dist. Madurai ",35.0,35.0,35.0,35.0
hms-scrap,"Panathur, Bengaluru ",38.5,38.5,38.5,38.5
hms-scrap,"Paota, Jodhpur ",24.8,24.8,24.8,24.8
hms-scrap,"Paralachi, Aruppukkottai, Dist. Virudhunagar ",37.0,37.0,37.0,37.0
hms-scrap,"Pardi, Vapi, Dist. Valsad ",37.5,37.5,37.5,37.5
hms-scrap,"Pen, Dist. Raigad ",32.223,32.223,32.223,32.223
hms-scrap,Perambalur ,22.5,22.5,22.5,22.5
hms-scrap,"Phool Bagan Motor Market, Kolkata ",41.0,41.0,41.0,41.0
hms-scrap,Pondicherry ,39.0,39.0,39.0,39.0
hms-scrap,"Purba, Midnapore, Dist. West Midnapore ",50.0,50.0,50.0,50.0
hms-scrap,"RA, QA Zone, Sunabeda, Dist. Koraput ",400.0,400.0,400.0,400.0
hms-scrap,"RAWABHATHA, Raipur ",32.0,32.0,32.0,32.0
hms-scrap,"ROYAPURAM, Chennai ",30.0,30.0,30.0,30.0
hms-scrap,Raipur ,45.0,45.0,45.0,45.0
hms-scrap,"Rajaji Nagar, Bengaluru ",28.0,28.0,28.0,28.0
hms-scrap,Rajkot ,46.614285714285714,28.0,110.0,36.0
hms-scrap,"Rajkot, Mehsana ",85.0,85.0,85.0,85.0
hms-scrap,"Rakhiyal, Ahmedabad ",33.0,33.0,33.0,33.0
hms-scrap,Ranchi ,27.0,27.0,27.0,27.0
hms-scrap,Rangareddy ,23.0,23.0,23.0,23.0
hms-scrap,"Rourkela, Dist. Sundergarh ",40.0,40.0,40.0,40.0
hms-scrap,"Sachin Palsana Road, Surat ",32.0,32.0,32.0,32.0
hms-scrap,"Saddu, Raipur ",30.0,30.0,30.0,30.0
hms-scrap,"Saket, New Delhi ",26.85488,26.85488,26.85488,26.85488
hms-scrap,"Sakinaka Mumbai, Mumbai Suburban, Thane ",50.0,50.0,50.0,50.0
hms-scrap,Salem ,31.0,25.0,37.0,31.0
hms-scrap,Sas Nagar ,39.5,39.5,39.5,39.5
hms-scrap,"Sector 4, Bokaro Steel City, Dist. Bokaro ",28.0,28.0,28.0,28.0
hms-scrap,"Silvassa, Dist. Dadra and Nagar Haveli and Daman and Diu ",34.5,34.5,34.5,34.5
hms-scrap,"Sinalpata Aincholi, Pithoragarh ",28.5,28.5,28.5,28.5
hms-scrap,"Singhbhum, Jamshedpur, Dist. East Singhbhum ",60.45,44.0,76.9,60.45
hms-scrap,Sivaganga ,35.0,35.0,35.0,35.0
hms-scrap,Sonipat ,35.0,35.0,35.0,35.0
hms-scrap,"Sri Aurobindo Road, Howrah ",40.0,40.0,40.0,40.0
hms-scrap,Surat ,22.0,22.0,22.0,22.0
hms-scrap,"Tarsali, Vadodara ",23.0,23.0,23.0,23.0
hms-scrap,"Tembhurni, Pune ",29.0,29.0,29.0,29.0
hms-scrap,Thane ,500.0,500.0,500.0,500.0
hms-scrap,"Thane West, Mumbai ",30.0,30.0,30.0,30.0
hms-scrap,"Thirumalai Nagar, Chennai ",32.0,32.0,32.0,32.0
hms-scrap,"Tiruchengode, Namakkal ",45.0,45.0,45.0,45.0
hms-scrap,"Tirupati, Dist. Chittoor ",37.0,37.0,37.0,37.0
hms-scrap,"Tumkur, Dist. Tumakuru ",260.0,260.0,260.0,260.0
hms-scrap,Vadodara ,28.666666666666668,27.5,30.0,28.5
hms-scrap,"Valasaravakkam, Chennai ",36.0,36.0,36.0,36.0
hms-scrap,"Vasco-da-gama, Dabolim, Dist. South Goa ",26.25,26.25,26.25,26.25
hms-scrap,Visakhapatnam ,31.0,31.0,31.0,31.0
hms-scrap,"Vivekananda Colony, Howrah ",40.0,40.0,40.0,40.0
hms-scrap,"WB , Jharkhand And Odisha All over India, Giridih, Dist. Giridh ",25.0,25.0,25.0,25.0
hms-scrap,"Warasiya, Vadodara ",40.0,40.0,40.0,40.0
hms-scrap,"Zakaria Street, Kolkata ",24.5,24.5,24.5,24.5
hms-scrap,"neelampur., Coimbatore ",38.0,38.0,38.0,38.0
hms-scrap,"rana chowk, Muzaffarnagar ",40.0,40.0,40.0,40.0
hms-scrap,"santej, Ahmedabad ",25.0,25.0,25.0,25.0
hms-scrap,"second cross, Tiruchirappalli ",27.0,27.0,27.0,27.0
industrial-scrap,Agra ,30.0,30.0,30.0,30.0
industrial-scrap,Ahmedabad ,111.125,35.0,455.0,72.5
industrial-scrap,"Alambagh, Lucknow ",25.0,25.0,25.0,25.0
industrial-scrap,"Alandur, Chennai ",90.0,90.0,90.0,90.0
industrial-scrap,"Aliganj, Lucknow ",45.0,45.0,45.0,45.0
industrial-scrap,Alwar ,60.0,60.0,60.0,60.0
industrial-scrap,"Anand Nagar, Vijapur, Dist. Mehsana ",118.0,118.0,118.0,118.0
industrial-scrap,"Anantapur, Khammam ",500.0,500.0,500.0,500.0
industrial-scrap,"Andheri East, Mumbai ",65.0,65.0,65.0,65.0
industrial-scrap,"Aslali, Bareja, Dist. Ahmedabad ",35.0,35.0,35.0,35.0
industrial-scrap,"B. G. Tower, Ahmedabad ",190.0,190.0,190.0,190.0
industrial-scrap,"BANGALORE, Bengaluru ",420.0,420.0,420.0,420.0
industrial-scrap,"BBD Bagh, Kolkata ",112.0,112.0,112.0,112.0
industrial-scrap,"BEDWAS INDUSTRIAL AREA, Udaipur ",180.0,180.0,180.0,180.0
industrial-scrap,"Bagadganj, Nagpur ",50.0,50.0,50.0,50.0
industrial-scrap,"Balanagar, Hyderabad ",55.0,55.0,55.0,55.0
industrial-scrap,"Ballabgarh, Faridabad ",120.0,120.0,120.0,120.0
industrial-scrap,"Bawal, Rewari ",30.0,30.0,30.0,30.0
industrial-scrap,"Belurmath, Howrah ",30.0,30.0,30.0,30.0
industrial-scrap,Bengaluru ,224.4,27.0,620.0,45.0
industrial-scrap,"Benson Town Post, Bengaluru ",45.0,45.0,45.0,45.0
industrial-scrap,"Bhadra, Dist. Hanumangarh ",50.0,50.0,50.0,50.0
industrial-scrap,Bhavnagar ,222.0,222.0,222.0,222.0
industrial-scrap,"Bhiwadi, Dist. Alwar ",50.0,50.0,50.0,50.0
industrial-scrap,Bhopal ,45.0,45.0,45.0,45.0
industrial-scrap,"Bhuleshwar, Mumbai ",280.0,235.0,325.0,280.0
industrial-scrap,"Bokaro Steel City, Dist. Bokaro ",50.0,50.0,50.0,50.0
industrial-scrap,Chennai ,49.9875,28.0,115.0,41.0
industrial-scrap,"Chirkunda, Dhanbad ",34.0,34.0,34.0,34.0
industrial-scrap,Coimbatore ,41.0,41.0,41.0,41.0
industrial-scrap,"Coonoor, Dist. Nilgiris ",88.0,88.0,88.0,88.0
industrial-scrap,Cuddalore ,30.0,30.0,30.0,30.0
industrial-scrap,Darbhanga ,42.0,42.0,42.0,42.0
industrial-scrap,"Deivaseyalpuram, Thoothukudi, Dist. Tuticorin ",125.0,125.0,125.0,125.0
industrial-scrap,Delhi ,168.25,48.0,250.0,187.5
industrial-scrap,"Dhela Basti, Kashipur, Dist. Udham Singh Nagar ",105.0,105.0,105.0,105.0
industrial-scrap,"Doddabomasandra, Bengaluru ",70.0,70.0,70.0,70.0
industrial-scrap,"Dumbhal, Surat ",35.0,35.0,35.0,35.0
industrial-scrap,Durg ,30.0,30.0,30.0,30.0
industrial-scrap,"Ekkatuthangal, Chennai ",26.0,26.0,26.0,26.0
industrial-scrap,"Farash Khana, Delhi ",100.0,100.0,100.0,100.0
industrial-scrap,Faridabad ,211.2,42.0,360.0,189.0
industrial-scrap,"Focal Point, Ludhiana ",150.0,150.0,150.0,150.0
industrial-scrap,"GIDC, Chhatral INA, Dist. Gandhi Nagar ",22.0,22.0,22.0,22.0
industrial-scrap,"GIDC, Veraval, Dist. Junagadh ",23.0,23.0,23.0,23.0
industrial-scrap,"Gali No. 5, Swarn Park, Mundka, New Delhi ",36.0,36.0,36.0,36.0
industrial-scrap,"Gandhidham, Dist. Kachchh ",29.0,29.0,29.0,29.0
industrial-scrap,"Gandhipuram, Coimbatore ",500.0,500.0,500.0,500.0
industrial-scrap,"Ghati Karolan, Nagpur ",25.0,25.0,25.0,25.0
industrial-scrap,Ghaziabad ,460.0,460.0,460.0,460.0
industrial-scrap,"Ghusuri, Howrah ",60.0,60.0,60.0,60.0
industrial-scrap,"Gill Road, Ludhiana ",118.0,118.0,118.0,118.0
industrial-scrap,"Girgaon, Mumbai ",100.0,100.0,100.0,100.0
industrial-scrap,"Govindpuri, Delhi ",250.0,250.0,250.0,250.0
industrial-scrap,"Grant Road, Mumbai ",210.0,210.0,210.0,210.0
industrial-scrap,"Grish Ghose Road, Howrah ",65.0,65.0,65.0,65.0
industrial-scrap,"Guindy, Chennai ",42.0,42.0,42.0,42.0
industrial-scrap,"Gurgaon, Dist. Gurugram ",200.0,100.0,300.0,200.0
industrial-scrap,Gurugram ,25.0,25.0,25.0,25.0
industrial-scrap,"HYDERABAD, Hyderabad ",100.0,100.0,100.0,100.0
industrial-scrap,"Hargude Wasti, Pune ",34.0,34.0,34.0,34.0
industrial-scrap,Haridwar ,40.0,40.0,40.0,40.0
industrial-scrap,Howrah ,92.5,80.0,105.0,92.5
industrial-scrap,"Indira Nagar, Porvorim, Dist. North Goa ",38.0,38.0,38.0,38.0
industrial-scrap,Indore ,39.0,36.0,42.0,39.0
industrial-scrap,"Jagadhri Dist, Jagadhri, Dist. Yamuna Nagar ",186.0,186.0,186.0,186.0
industrial-scrap,"Jagjeetpur, Haridwar ",146.0,146.0,146.0,146.0
industrial-scrap,Jaipur ,46.0,22.0,70.0,46.0
industrial-scrap,Jalandhar ,132.5,100.0,165.0,132.5
industrial-scrap,Jammu ,65.0,65.0,65.0,65.0
industrial-scrap,Jamnagar ,246.5,185.0,308.0,246.5
industrial-scrap,"Jaygaon, Dist. Alipurduar ",47.0,47.0,47.0,47.0
industrial-scrap,"Jeoni Mandi, Agra ",125.0,125.0,125.0,125.0
industrial-scrap,Jhajjar ,23.0,23.0,23.0,23.0
industrial-scrap,"Kachchh, Gujarat, 370001, Bhuj, Dist. Kachchh ",39.0,39.0,39.0,39.0
industrial-scrap,"Kadam Tala, North 24 Parganas ",50.0,50.0,50.0,50.0
industrial-scrap,"Kalampalayam, Coimbatore ",25.0,25.0,25.0,25.0
industrial-scrap,"Kalbadevi, Mumbai ",250.0,250.0,250.0,250.0
industrial-scrap,"Kali Paltan, Tonk ",95.0,95.0,95.0,95.0
industrial-scrap,"Kaman Road, Kosi Kalan, Dist. Mathura ",70.0,70.0,70.0,70.0
industrial-scrap,"Kamathipura, Mumbai ",300.0,300.0,300.0,300.0
industrial-scrap,"Kathwada, Ahmedabad ",28.0,28.0,28.0,28.0
industrial-scrap,"Kavadiguda, Hyderabad ",35.0,35.0,35.0,35.0
industrial-scrap,"Kazipur, Dariyapur, Ahmedabad ",90.0,90.0,90.0,90.0
industrial-scrap,"Khatipura Road, Jaipur ",21.5,21.5,21.5,21.5
industrial-scrap,"Kochi, Dist. Ernakulam ",120.0,120.0,120.0,120.0
industrial-scrap,"Kodungaiyur, Chennai ",120.0,120.0,120.0,120.0
industrial-scrap,"Kondhwa, Pune ",23.0,23.0,23.0,23.0
industrial-scrap,"Korattur, Chennai ",27.0,27.0,27.0,27.0
industrial-scrap,"Kotla Road, Mandi Gobindgarh, Dist. Fatehgarh Sahib ",22.0,22.0,22.0,22.0
industrial-scrap,"Krishna Complex, Vadodara ",23.0,23.0,23.0,23.0
industrial-scrap,"Krishnamurti nagar, Chennai ",125.0,125.0,125.0,125.0
industrial-scrap,"Kuchera, Nagaur ",120.0,120.0,120.0,120.0
industrial-scrap,"Kudalwadi, Pune ",38.0,38.0,38.0,38.0
industrial-scrap,"Kumbharwada, Bhavnagar ",22.0,22.0,22.0,22.0
industrial-scrap,"Kumbharwada, Mumbai ",70.0,70.0,70.0,70.0
industrial-scrap,"L. K. Akiwate Industrial Area, Jaysingpur, Dist. Kolhapur ",44.0,44.0,44.0,44.0
industrial-scrap,"Lalbagh Road, Bengaluru ",40.0,40.0,40.0,40.0
industrial-scrap,"Lalbagh, Ludhiana ",28.5,28.5,28.5,28.5
industrial-scrap,"Light Industrial Area, Bhilai, Dist. Durg ",30.0,30.0,30.0,30.0
industrial-scrap,"Lokmanya Nagar, Ichalakaranji, Dist. Kolhapur ",40.0,40.0,40.0,40.0
industrial-scrap,Lucknow ,40.0,40.0,40.0,40.0
industrial-scrap,Ludhiana ,470.0,470.0,470.0,470.0
industrial-scrap,"Main Road Focal Point, Ludhiana ",43.0,43.0,43.0,43.0
industrial-scrap,Mandsaur ,30.0,30.0,30.0,30.0
industrial-scrap,"Mannurpet, Chennai ",120.0,120.0,120.0,120.0
industrial-scrap,"Mathura Road, Faridabad ",200.0,200.0,200.0,200.0
industrial-scrap,"Mayapuri, Delhi ",110.0,110.0,110.0,110.0
industrial-scrap,"Mayapuri, New Delhi ",450.0,450.0,450.0,450.0
industrial-scrap,"Memnagar, Ahmedabad ",195.0,195.0,195.0,195.0
industrial-scrap,"Mhasne Phata, Ahmednagar, Dist. Ahmed Nagar ",175.0,175.0,175.0,175.0
industrial-scrap,"Mominpura, Nagpur ",21.0,21.0,21.0,21.0
industrial-scrap,"Mubarakpur, Delhi ",105.0,105.0,105.0,105.0
industrial-scrap,Mumbai ,208.0,25.0,500.0,135.0
industrial-scrap,"Muzaffar Nagar, Muzaffarnagar ",300.0,300.0,300.0,300.0
industrial-scrap,"NIKOL, Ahmedabad ",50.0,50.0,50.0,50.0
industrial-scrap,Nagpur ,54.1,23.2,85.0,54.1
industrial-scrap,"Nalasopara (east), Palghar, Dist. Thane ",500.0,500.0,500.0,500.0
industrial-scrap,Namakkal ,200.0,200.0,200.0,200.0
industrial-scrap,"Nandgram, Ghaziabad ",45.0,45.0,45.0,45.0
industrial-scrap,"Nangloi, Delhi ",90.0,30.0,150.0,90.0
industrial-scrap,"Naroda, Ahmedabad ",41.0,41.0,41.0,41.0
industrial-scrap,Nashik ,135.0,135.0,135.0,135.0
industrial-scrap,"Navi Mumbai, Dist. Thane ",29.0,29.0,29.0,29.0
industrial-scrap,"Navrangpura, Ahmedabad ",32.5,32.5,32.5,32.5
industrial-scrap,"Near 114, Indore ",140.0,140.0,140.0,140.0
industrial-scrap,"Near Police Station, Bhopal ",112.0,112.0,112.0,112.0
industrial-scrap,"Near Sonipat Dharam Kanta, Sonipat ",24.0,24.0,24.0,24.0
industrial-scrap,"Neral, Dist. Raigad ",170.0,170.0,170.0,170.0
industrial-scrap,New Delhi ,72.1,24.0,190.0,47.5
industrial-scrap,"Noida, Dist. Gautam Buddha Nagar ",122.0,122.0,122.0,122.0
industrial-scrap,"Odhav, Ahmedabad ",112.5,110.0,115.0,112.5
industrial-scrap,"Othakadai, Dist. Madurai ",35.0,35.0,35.0,35.0
industrial-scrap,"PARTAP NAGAR, Ludhiana ",39.0,39.0,39.0,39.0
industrial-scrap,"PRATAPGARH, Rajasthan, Pratapgarh, Dist. Chittorgarh ",37.239,37.239,37.239,37.239
industrial-scrap,Palwal ,120.0,120.0,120.0,120.0
industrial-scrap,"Panch Hatdi, Porbandar ",180.0,180.0,180.0,180.0
industrial-scrap,"Panvel, Hosur, Dist. Krishnagiri ",125.0,125.0,125.0,125.0
industrial-scrap,"Panvel, Raigad ",24.0,24.0,24.0,24.0
industrial-scrap,"Patel Market, Yamuna Nagar ",34.0,34.0,34.0,34.0
industrial-scrap,"Peechanicadu, Kochi, Dist. Ernakulam ",26.0,26.0,26.0,26.0
industrial-scrap,"Phaltan Road, Pune ",30.0,30.0,30.0,30.0
industrial-scrap,"Phul Chhab Chowk, Rajkot ",80.0,80.0,80.0,80.0
industrial-scrap,"Pitampura, New Delhi ",130.0,110.0,150.0,130.0
industrial-scrap,"Pollachi, Dist. Coimbatore ",70.0,70.0,70.0,70.0
industrial-scrap,"Post Rathiwas, Khori Kalan, Dist. Gurugram ",25.0,25.0,25.0,25.0
industrial-scrap,Pune ,31.0,30.0,32.0,31.0
